,summary_text,sentiment,sentiment score,intent,intent score
581," Citibank is making matter worse by having incorrect accounting procedures, incorrect billing procedures, or erroneous internal coding causing double charges to appear in my account balance . The bank never sent any correspondence about the dispute, the provisional credit or the reversal of the charges . The charges just appear on my statement .",NEGATIVE,0.9997995495796204,Overcharged,0.4340522587299347
582, I was selling a dress on XXXX marketplace in the first week of XXXX for XXXX $ and received an offer from a XXXX user . I did not realize at the time that the email was fake/ a scam . I disputed this charge that was made through XXXX through my Wells Fargo account and they denied the dispute . I believe this falls under the consumer protection laws for regulation E .,NEGATIVE,0.995631217956543,Overcharged,0.545482873916626
583," The application was advertised with a sign-up bonus offer of XXXX points for spending {$5000.00} within 3 months . At no point did Amex proactively tell me that they were denying the bonus . Only upon inquiring why the bonus had not yet posted, was I told that it was being denied .",NEGATIVE,0.9990485310554504,Functionality Concern,0.3186595141887665
584, Synchrony Bank of XXXX Florida has sent me letters concerning my application for four different accounts . They have turned them down and notified me of the actions . The problem is that someone else has submitted the applications claiming it was done jointly with me . They try to avoid providing me with any information about the crook involved .,NEGATIVE,0.9994006156921387,Security Concern,0.4571249783039093
585," Chase sent my card to a PO Box, even knowing that a . PO Box would get bounced back in the mail . So I called and gave them my physical address, but they sent it to the PO Box again . So it never made it to me . At least this time they used XXXX and it made it there .",NEGATIVE,0.999616265296936,Security Concern,0.3943061828613281
586," Citibank reduced credit limit after improper KYC practice . Bank failed to properly contact me at my current address on file and used one that was out of date . CFPB website it would provide access to do so, which was not received, then complaint was automatically closed out . I tried to respond and CFPF website it said it would . provide access . to the website . If it can not be resolved to mutual satisfaction in 60 days, this . serves as a formal request for the CFP . to initiate a class",NEGATIVE,0.999618411064148,Functionality Concern,0.4212525486946106
587, Furloughed from work due to the covid-19 crisis and running low on savings . Fortiva said they would defer the XX/XX/XXXX payment however it was taken out of my account . When I called to ask why the representatives gave me false information and refused to help me further. I believe that this is a deliberate attempt to harass the customer to make them get off the phone .,NEGATIVE,0.9994843006134033,Overcharged,0.36872047185897827
588," Chase cardmember dispute services has failed to provide me the consumer protection expected after I suffered a fraudulent charge . The charge was fraught with issues, to include being overcharged for the service ( {$750.00} charge added to the bill over what was invoiced and signed for . The merchant refused to return to my home even once to inspect the work performed nor address my concerns . Chase 's format reply to me was : """" We reviewed the information available and found that you either received the services or the merchant made them available",NEGATIVE,0.9996618032455444,Overcharged,0.8037408590316772
589," Last XXXX I purchased I steam shower. The company called me based by an inquiry I made about the product . The shower came completely broken, the hot water was not mixing with the cold water . Initially the merchant refused to accept the return of the shower. I complained to the credit card and a temporary credit was issued . After that the merchant agreed to take the shower back .",NEGATIVE,0.9984902143478394,Functionality Concern,0.4060945212841034
590," Students report to Texas Attorney General 's office about illegal service fee and overcharging with Synchrony bank . Students say they have two accounts with the bank with similar issues of illegal service fees and overcharges . Students: ""I thought my account was closed at my request but I was wrong""",NEGATIVE,0.9981911778450012,Overcharged,0.7788702845573425
591, American Express issue : deceptive practices by the bank on XXXX XXXX . i contacted American Express to ask if it's possible to defer payment for 90 days due to financial difficulties . They agreed to not charge financial fees or charge/waive late payment fee for the bill due on XX/XX/XXXX . The statement shows a credit for interest /financial fees but it also showed a late fee of {$29.00}.,NEGATIVE,0.9937096834182739,Functionality Concern,0.4031553566455841
592," I was a victim of an internet scam involving my credit cards . This took place in XXXX2019 to XXXX, 2019 . I was told to buy XXXX gift cards and they would pay off the balance to help me build my credit . They logged in to my accounts and added """" their bank information '' and paid the balance on the card . Now I have thousands of dollars of debt because the payments didn't process completely .",NEGATIVE,0.9988527297973633,Security Concern,0.38535788655281067
593," After over a one year billing dispute in which I was told by Citibank Billing Dispute that I have a very strong case against a merchant for a returned bike . MasterCard shockingly ruled in the merchant 's favor . The spare wheels I had ordered to be use in the winter for winter riding were never delivered, thus resulting in a refund via a MasterCard receipt on XX/XX/XXXX due to non-delivery . The merchant then decided to take the rare step and pay to go to Arbitration . Citib",NEGATIVE,0.998262345790863,Overcharged,0.3851078748703003
594," XXXX XXXX had a roommate for many years who took care of all household issues and my affairs . He would go to the bank for me, did the household shopping, take me to appointments and handle the mail and bills . He never gave me a reason to doubt his sincerity . To whom it may concern, I am addressing above since there are several companies to which I must address this issue .",POSITIVE,0.9974291920661926,Functionality Concern,0.49409914016723633
595, PNC gave me no warning for this limit decrease . PNC has not done a good job of explaining the reasons for this decrease . The credit card company charges you interest based on the amount of purchases you had in the month . Bank of America closed my credit card account on XX/XX/2018 for return payment from my checking account to my BOA .,NEGATIVE,0.9997351765632629,Quit Services,0.32558923959732056
596, Synchrony Bank decreased my credit limit with our notifying me . My credit limit was XXXX. On XX/XX/2020 I made a {$200.00] payment that left me a balance of {$650.00} with a little over {$1800.00}. According to my payment history there is no way I should be in the negative . This type of mark will hit my credit report as if i have not paid on the account and that is just not true .,NEGATIVE,0.9996665716171265,Functionality Concern,0.3458937108516693
597," ""My credit score has suffered significant damage due to an error made by Bank of America,"" says author . ""I had no earthly idea that the company wasn't applying my monthly payment 's. It's terrible I have payed these people 's and they not applied all my monthly payments,"" she writes .",NEGATIVE,0.9997726082801819,Overcharged,0.28803199529647827
598," Citibank is violating the Fair Credit Billing Act ( FCBA ) by holding me liable for fraudulent charges/transactions on my credit card account . I am alarmed that my miles can be taken away with no avenue of response or venue of contact . The balance on the fraudulent account is {$24,000.00}. I believe this card has been taken over by a third party .",NEGATIVE,0.9996877908706665,Overcharged,0.6019343137741089
599, CFPB Previous complaint # XXXX Still not received the refund yet as their Balance Transfer debt is closed due to corona virus . Please see attached letter mailed but no answer yet . American Express claims that they received the payment but need third party verification . American express is telling me that now I lost this money I can't get refund but the balance transfer was never completed .,NEGATIVE,0.9993379712104797,Functionality Concern,0.3340650498867035
600," Complaint: ""I was charged interest, and late fees, and received no recourse from the company other than to pay the bill in full . After paying more than the minimum payment on my account and paying off the balance of another Synchrony account, they closed my XXXX account for no apparent reason .",NEGATIVE,0.9996503591537476,Overcharged,0.6576692461967468
601," Problem started three months ago after paying off in full, my account never gets credited and prevents me from using my card . When I contact Best Buy VISA they tell me my Bank has not Cleared my transfer? I contacted my bank and they are concerned some type of creative financing is going on since I send in full almost XXXX each month!",NEGATIVE,0.9994757771492004,Functionality Concern,0.5539712905883789
602," On XX/XX/2019, I filled out an online application for a Lowes credit card . The website directed me to call in to complete the application and provided a reference number : XXXX . When I called in I was asked for my physical address since I provided a PO Box for the application . After he ran my credit he said my application was denied and that they would be mailing me a letter with the reason .",NEGATIVE,0.998579740524292,Functionality Concern,0.26263129711151123
603," Complainant holds an account with the credit card company since XX/XX/XXXX, account in good standing . Account holder called in good faith on XX/xx/XXXX to amend personal information on account to add temporary SSN issued by Government . Card company proclaimed security risk, held account charging privileges under the description of """" security due to SSN change '' - no SSN changed .",NEGATIVE,0.9839878082275391,Security Concern,0.8700651526451111
604," This account was closed earlier this year by the bank due to inactivity . However on my credit the old account is still showing open . I contacted the bank and told them that all TJX stores and online were closed due to the Covid 19, they still stated that after 6 months of inactivity the account closes .",NEGATIVE,0.997918426990509,Not Benefited,0.2726227343082428
605," I have a monthly automatic payment set up to take the statement balance as payment when due . However, I made a manual payment on XX/XX/2019 to pay the entire balance . The entire amount was taken again from my bank account, even though the account balance was XXXX . I called and was told, """" we know that happens, we just deal with it when someone calls""",NEGATIVE,0.9975861310958862,Functionality Concern,0.4462670385837555
606," In XXXX I was abroad in XXXX and took a cab from the airport which I was quoted and told is XXXX Brazilian real = XXXX USD . I used Citi credit card to pay for the XXXX minute cab ride . The taxi driver swiped my card through the window using his phone paying system, did NOT obtain my signature and just drove off . 20 days later when I checked my statement from Citi card I realized I was charged {$420.00} for that cab ride! I was overcharged {",NEGATIVE,0.9987284541130066,Overcharged,0.9364461898803711
607," Capital One took over my Walmart card in the last month and now I can't login online to pay it because of the same issue . It has something to do with my phone number I think. They say it is not mine but I know that I have had it a very long time, over five years, I know. It was a XXXX number from Walmart and then I swapped carriers and kept the number with Walmart Family Plan .",NEGATIVE,0.9982969164848328,Security Concern,0.4927728474140167
608," Citibank app showed that minimum payment due was zero and balance on statement generated on XX/XX/XXXX was also XXXX . So I didnt make any payments . I tried using my card out of the country and also after returning back to the US ( on XXXX, XX/xx/XXXX ) and several other occasions . I was furious that my account was marked delinquent for no fault of mine .",NEGATIVE,0.9987702965736389,Overcharged,0.4646960198879242
609," I had a cash rewards Visa credit card issued by U.S. Bancorp, which gave 2% back on general daily spending . I had accumulated about {$100.00 reward dollars on this Visa card as of XX/XX/2019 . But before they made the decision to close my dormant account, they never informed me in advance . Therefore I had no chance to redeem the rewards dollars .",NEGATIVE,0.9988625049591064,Functionality Concern,0.2882344722747803
610," On XX/XX/XXXX, we purchased a 5 Day XXXX XXXX cruise package through Costco Travel using our Citibank Costco Visa credit card for {$1700.00}. At that same time three other members of our family ( 2 sisters and one brother ) purchased the same cruise package using Citibanks Visa credit cards . All four parties cancelled the cruise packages due to COVID-19 - at the strong recommendation of the US State Dept. No full refunds were being given .",NEGATIVE,0.9990755319595337,Security Concern,0.310268759727478
611, The XXXX XXXX Card will allow you to earn XXXX bonus points after spending {$1000.00} on purchases ( that are not later returned or rescinded ) with your card within 90 days of opening your credit card account and paying the annual fee . This one-time offer is valid for first-time cardmembers with new accounts only .,POSITIVE,0.94746333360672,Functionality Concern,0.40149012207984924
612," For the last 8-9 years, my sibblings and their friends ILLEGALLY use my Social Security numbers to commit Credit Card Frauds especially XXXX XXXX cards and Mail Thefts . They refused to pay the bills and insisted on saying the Credit Cards are not under their name . CEOs of XXXXXXXX card company refused to close all accounts that links to my name and Social Security Numbers since year XXXX . I am a very HEALTHY person since the beginning and I did NOT give anyone permission",NEGATIVE,0.9606213569641113,Security Concern,0.6497257947921753
613," I applied for a US Bank Business Cash credit card in response to a promotion in which I would earn a {$1000.00} cash back bonus . The promotion also stated """" your cash rewards will add up fast - especially when you get multiple cards for employees '' I requested 2 cards : one for myself and one for my son who works in the business . That meant I had until XX/XX/XXXX ( 120 days ) to spend the required {$10000.00) to be eligible for the bonus .",POSITIVE,0.9488649964332581,Functionality Concern,0.44052475690841675
614, Trip ID : XXXX Capital One Venture . I spent over 10+hours on hold with 5hrs.42mins of that happening on XX/XX/XXXX when the rep. contacted the hotel and asked if this reservation could be cancelled without penalty and was told yes . The rep. then got back on the phone with me and said that now this would go to there refund department and she would contact me in a few days when this was complete . I have heard nothing since from the travel department. I spent {$370.,NEGATIVE,0.9976601600646973,Overcharged,0.3503742516040802
615," Wells Fargo Bank spied on my Privacy and find out illegally about my XXXX normal transactions for advertising and making my legal case heard . Wells Fargo opened fraudulently a new account ending in XXXX against my will, without my consent or request and there is no signed application for it neither a verbal consent of mine to open it. Wells Fargo alleged falsely that it was a replacement account to the account that this bank closed in retaliation against my person .",NEGATIVE,0.9995808005332947,Security Concern,0.5683698058128357
616, American Express Delta Reserve card is a promotional offer with the card -- spend {$5000.00} in the first three months and other mileage credits if you spend certain amounts after that within that within the year . AMEX should not be allowed to offer promotions to customers and then prevent them from earning the promotions .,NEGATIVE,0.999562680721283,Functionality Concern,0.37492772936820984
617," Comenity Bank charged interest on my fully paid account notwithstanding their credit card statement specifical states, """" We will not charge you interest on purchases if you pay your entire balance by the due date each month . '' The balance owing of {$2000.00} was paid on XX/XX/XXXX which is inside the XXXX/XXXX/XXXX due date .",NEGATIVE,0.9945624470710754,Overcharged,0.6612268090248108
618," On XX/XX/XXXX, I went to a merchant to make purchases on Chase credit card . At that time, I was not aware he was a fake doctor, giving illegal medical advice, and selling products . Later that day, I talked to him on the phone about my finding and returned the products two days later . I contacted Chase Bank to dispute charges at the same time . Chase Bank Dispute Dept. credited my account, so I closed the card in XX/xx/XXXX . But I found the charges came back in",NEGATIVE,0.9956843852996826,Overcharged,0.35563042759895325
619," An automatic payment that had been scheduled for my Bank of America credit card was scheduled prior to the payment date . Their website and app told me the pending payment would be deducted in the amount of the minimum balance due . They did not deduct this payment, and offered the explanation that their autopay system sometimes takes a few cycles to kick in .",NEGATIVE,0.9829740524291992,Functionality Concern,0.5337621569633484
620," Wells Fargo has not provided me any documentation proof, showing anything of where they have investigated this nor how they have come to this conclusion . The reason for the balance being over the credit limit is due to fraudulent charges that Wells Fargo """" Refuses '' to conduct an investigation on . The email : XXXX was used in Identity Theft. Sold by thieves on XXXX. Which was confirmed in XXXX  Identity Theft Alerts .",NEGATIVE,0.9993877410888672,Overcharged,0.7546506524085999
621, This is regarding the Goldman Sachs Apple Credit Card . Apple/GS released this card to the public without making it abundantly clear that account activity would not be reported to any credit bureaus . It took them 4-5 months to just report general account info to XXXX . They are instructing customer service representatives to tell customers that they may potentially report to the other bureare in the future but have no plans .,NEGATIVE,0.9984857439994812,Functionality Concern,0.47689419984817505
622, TD Retail Card Services account # XXXX purchased a phone on XX/XX/XXXX that was financed through XXXX XXXX . I immediately began making the required payment of {$18.00} each month that my bank shows was paid prior to the XXXX of every month . At no time did TD Bank provide me with an account statement .,NEGATIVE,0.9973859190940857,Functionality Concern,0.46693307161331177
623," Received a promo offer for 5 X points for charges on my Care Credit account through XX/XX/20 . Received 2 X points, but not the 5 points offered on the mailer . Received a fraud alert with 24 hour service ( email archived ) because someone pushed a button and went home . My credit score would be lowered due to closing my acct because of fraud alert . My account had no unauthorized charges and as far maybe an identity problem .",NEGATIVE,0.9987813830375671,Security Concern,0.3785930275917053
624," JP Morgan Chase has decided to decrease my credit limit and did so without notification of doing so . The decrease was more than half of my previous limit for over 5 years . I am currently in the process of trying to buy a home and other financial decisions . I demand {$100.00, XXXX check mailed to me to cover my financial loss + interest of being held liable for fraud since XX/XX/XXXX. USAA DESTROYED MY CREDIT. I USED to have EXCELLENT CREDIT SC",NEGATIVE,0.9991745352745056,Overcharged,0.46009260416030884
625," American Express feature allows you to take larger purchases and set them up on what is essentially a payment plan . It forgoes the normal Credit Card interest rate, instead opting for a flat fee up front and flat fee monthly . Customer service said they were willing to refund me the {$1000.00}. but they were not willing to add that balance back to the Plan It or add back the 1 month term .",NEGATIVE,0.9979897737503052,Functionality Concern,0.49281537532806396
626," USAA posted Temporary Credits on XX/XX/XXXX, XXXX posted a credit of {$200.00} & {$280.00) USAA STEALS MERCHANTS CREDITS . USAA FRAUD INVESTIGATION** AFTER THE MERCHANT PAID**.??? These are NOT MADE PERMANET. USAA STILL STEALS CREDITs LEAVING CONSUMER with the fraud .",NEGATIVE,0.9983972907066345,Not Benefited,0.3267994523048401
627, Barclays never notified me through alerts that they were applying a {$10.00} Cash Advance Fee to each charge . Barclays never told me they were treating them as Cash Advances in any Agreement or through the alert system I had set up with them . Barclays has probably collected millions of dollars from thousands of customers .,NEGATIVE,0.9968060255050659,Functionality Concern,0.2810039520263672
628," I signed up back XXXX for Best Buy Citi bank credit card . I have never missed a payment was always on time . 3 months ago I received a notification for payment due . I went ahead and made the payment online and received a confirmation number . The day after I receive it still hasnt taken my payment, by my confirmation numbers. The lady said it could take up to XXXX days for payment clear my account. I waited a week and still was there the payment was taken and next week was reversed back to my account",NEGATIVE,0.9845473170280457,Functionality Concern,0.37664660811424255
629," Yesterday my wife tried twice to use our Captial One Visa card to pay for a renewal of the XXXX XXXX . The charge was {$610.00}, and we had {$9800.00} in availability under the card . My wife proceeded to use a Visa card issued by another bank without any trouble .",NEGATIVE,0.9942474365234375,Overcharged,0.6521507501602173
630, Capitalone reduced its credit limit from a credit limit of XXXX to just a measly XXXX . I have never even had a late payment or any derogatory marks on my credit . My card now has a XXXX limit which is not even useable compared to my other lenders limits . I feel as though I was discriminated against while talking to the supervisor .,NEGATIVE,0.9992157220840454,Overcharged,0.3721041679382324
631," The following charges were reported as never being authorized to the credit card company multiple times starting XX/XX/XXXX and were not made by me or my wife . Despite multiple correspondence and phone calls, and with multiple instructions to stop allowing the charges, the company never stopped the charges and never took the fraudulent charges off of my account .",NEGATIVE,0.9729433655738831,Security Concern,0.3285248875617981
632," Synchrony Bank called me in XXXX to ask me if my address had changed ( it had not ) and to ask if I had made certaincharges ( I had not . The fraud was opened on XXXX/XXXX/2014 . The charge for {$8.00} appeared on my Capital One Mastercard from a company called XXXX XXXX which I have never used or done any kind of business with at all . One month later on XX/XX/XXXX, the same charge appeared again! I was furious as",NEGATIVE,0.998565137386322,Overcharged,0.5907021760940552
633," A fraudulent transaction appeared on my CITI bank credit card on XX/XX/XXXX in the amount of {$130.00} USD . The seller claimed it was a chip transaction, and that I never contacted them about any problems . I tried to resolve the issue with the seller first, and they said confirmed the problem but then didn't do anything to solve it . I filed a chargeback with the bank, they initiated a dispute, and the seller respondent to them with false information about the nature of the transaction . C",NEGATIVE,0.9995087385177612,Overcharged,0.46941474080085754
634, Discover card was declined at a resturant after my lunch . I made a payment on XX/XX/19- I have the prrof of the call on my call log- I also have a confirmation number at home- however I am currently out of town on buisiness . I have been an excellent paying cutomer for 2 years .,NEGATIVE,0.9894198179244995,Overcharged,0.3284039795398712
635," Paypal closed my account without any notice on XX/XX/2019 and since then kept my money in hostage for 6 months . The amount is {$60.00 dollars dollars . They changed their rules long after Ive opened my account with them, and got the nerves to say that i have accepted .",NEGATIVE,0.9898409247398376,Security Concern,0.3459230065345764
636," On XX/XX/2020, I called Capital One to request a credit limit increase . I was discouraged by the agent to request the increase . When I informed that I was recording the call, the person refused to communicate further saying it was against their policy to allow phone calls to be recorded . My Dick's Sporting Goods credit card had its credit limit lowered without the required notification .",NEGATIVE,0.9997078776359558,Security Concern,0.41226738691329956
637," Chase Sapphire Preferred customer was subjected to a fraudulent charge of {$290.00} from a merchant . Chase opened a duplicate dispute for the same transaction and assigned in case number XXXX dated XX/XX/2019 . The original dispute stems from the fact that the merchant charged the same car rental, or they forged a second car rental contract .",NEGATIVE,0.9987614154815674,Overcharged,0.8012657761573792
638," A small monetary compensation was provided but I am still feeling the effects three years later, however it is correctable . The inaccurate credit reporting lead other creditors to lower credit limits, increase interest rates, decline mefor credit, etc. If I can step by step rebuild where I was before this catastrophic financial event. My request is to increase my credit limit to where it was prior to this which was {$7900.00}.",NEGATIVE,0.9986822009086609,Functionality Concern,0.43751364946365356
639, First Bankcard decreased the credit limit on my account DURING the National COVID-19 Pandemic . The change has negatively impacted my credit score which in turn could potentially create undue financial hardship . Discover closed my good standing credit card account that was opened back in 2000 without my knowledge and for no reason .,NEGATIVE,0.9997058510780334,Functionality Concern,0.3308590352535248
640," This was the result of null and voiding a check sent to an address i can not access . They are trying again because this email that is meant to confirm the ACH deposit, or else a check will be sent is requiring me to make a new account . The email sent is the second attempt according to chase, and it arrived finally at XXXX this morning .",NEGATIVE,0.9994547963142395,Functionality Concern,0.33746686577796936
641," Account was closed in XX/XX/2019 and American Express charged me back {$50.00} for a transaction from XXXX.00 . I have already mailed the check . I am greatly concerned after our conversation that there may be another """" future surprise invoice '' for another charge American Express decides to say I owe .",POSITIVE,0.6674509644508362,Overcharged,0.402512788772583
642," Consumer Financial Protection Bureau is under investigation by Capital One Bank . The bank illegally caused derogatory remarks to appear on my credit reports and my billing statement and has refused to remove them . I am submitting this formal complaint to the CFPB for investigation of violations of The Federal Deposit Insurance Corporation Law, Regulations, and Related Acts .",NEGATIVE,0.9955770969390869,Functionality Concern,0.4399511516094208
643, Two of two Chase credit cards were declined . Chase required an SSA-89 for my daughter who is an authorized user . I received no notification that this was needed . My credit is negatively affected and Chase is offering no assistance . Chase continues to offer me multiple credit card offers by email .,NEGATIVE,0.9996434450149536,Not Benefited,0.6318711042404175
644," On XX/XX/2020, american express closed all my credit cards without fair reason . Before closing, i have XXXX membership reward points and XXXX pending points, plus {$100.00 + cashback on my account . After renewing these credit cards and paid all annual fee within less than several month, they cancelled my accounts and my cashback and points .",NEGATIVE,0.9991521835327148,Not Benefited,0.329928457736969
645," In XX/XX/XXXX, I changed my phone number & network provided from XXXX to XXXX XXXX . I no longer have access to my old phone number, however it is still listed as the primary means of Two-Factor Authentication . This is a huge security risk as someone could claim this number and pretend to be me .",NEGATIVE,0.9986363053321838,Security Concern,0.931252658367157
646," USAA reduced available credit limit after declining charge to pay dentist . Customer service representative: ""There was no remedy and no resolution"" Customer: ""My more than 30 years as a loyal customer with USAA and perfect credit, stable employment, etc etc made the whole matter inexplicable""",NEGATIVE,0.9979669451713562,Functionality Concern,0.35798734426498413
647, This a continuation of CFPB complaint # XXXX since I did NOT receive any follow up to the original complaint above . The transition was a FIASCO! It should have been seamless to the Walmart customer who should have used the same Walmart interface to make payments .,NEGATIVE,0.9996888637542725,Functionality Concern,0.9184619188308716
648," ""Anti-consumer behavior of Capital One 's call center staff over a legitimate dispute I have with a merchant,"" writes CFPB Staff . ""Sincerely, An overall happy costumer XXXX XXXX"" ""We still have not received the almost {$480.00} in merchandise and Capital One's overseas employees are causing them to break the obligations to American consumers required by law""",NEGATIVE,0.9628309607505798,Functionality Concern,0.36266109347343445
649," In XX/XX/2018, I received an offer from Citibank that if I were to spend {$4000.00} in the first four months of obtaining their Aadvantage business credit card, that I would receive XXXX XXXX XXXXXXXX bonus miles . I scrutinized the offer for language stating """" if this same credit card was opened or closed within 24 months, that the bonus miles would not be given. '' No WHERE DID THIS LANGUAGE APPEAR, I decided to print the offer out",NEGATIVE,0.999393105506897,Functionality Concern,0.53018718957901
650," Discover charged $1500.00 for the repair of my XXXX XXXX XXXXX-XXXX . The shop said that the transmission went bad and needed to be replaced . After the repair was complete, the shop said the transmission had never been replaced . Discover said that my signature was for the serviced to be performed as decided, for which they were not .",NEGATIVE,0.9992392063140869,Overcharged,0.7765727639198303
651," XXXX does not seem to comprehend this and after 3 representatives repeated my question 17 times over a course of 1 hour and 7 minutes, I hung up . Because of problems in the past I have placed a fraud alert on my credit report . I have also placed a lock ( not a freeze ) on the 3 major credit reports and a freeze on 4th one .",NEGATIVE,0.9995421171188354,Quit Services,0.281273752450943
652," In XX/XX/XXXX, I accepted an offer to open a credit card so that I could initiate a balance transfer with a stated interest rate of 4.75 % for 3 years . I was approved for the card and interest rate . The balance transfer was scheduled and went through with an agreed upon 3 % balance transfer fee and a 4 .75 % interest rate for 36 months . I set up automatic payments to the bank through my checking account . I checked the account online and saw that my interest rate was 15.5 % .",NEGATIVE,0.9941977262496948,Functionality Concern,0.3571034073829651
653, XXXX XX/XX/XXXX Capital One Financial Corp Re : Fraudulent XXXX Charges . Capital One employee XXXX ID XXXX did her best to assist me today in rectifying this situation but was unable to do so . I am reaching out to you with the facts to get help. I am NOT responsible for these charges .,NEGATIVE,0.9976633787155151,Overcharged,0.39245590567588806
654, The card was not present for this transaction and card credit limit was {$8000.00}. JPMorgan Chase approved the charge without checking with the cardholder . The charge had not yet been reversed so I called the card company to reverse the charge . I believe Chase was incentivized to approve the charge as they know it will need to be paid off over time and they will likely collect interest over that time .,NEGATIVE,0.9968233108520508,Overcharged,0.4236762523651123
655," Synchrony Bank offers customers the option to get reward points or defer interest on qualified purchases made using the XXXX XXXX . Purchases made under the deferred interest option are purportedly tracked under the cardholder 's """" promotional '' balance . Any outstanding non-promotional balance incurs interest .",NEGATIVE,0.9950024485588074,Functionality Concern,0.5162088871002197
656, No automatic payment has ever been deducted from my credit card . The only way I can pay is to call in every month and make a phone payment . Calls to the Bank of America that is supposed to be working on my issue are not returned . No one I speak to on the phone is aware of my issue .,NEGATIVE,0.9993525147438049,Functionality Concern,0.31869181990623474
657," XXXX is a college savings program and I have held this credit card for almost 20 years . On or about XX/XX/XXXX, I became aware of more than {$20000.00} of fraudulent charges connected with my XXXX XXXX issued through Barclays Bank Delaware . I was told a fraud investigation was initiated, and instructed to cut up the card .",NEGATIVE,0.9973166584968567,Overcharged,0.6257696151733398
658," I booked a hotel room through XXXX in XX/XX/XXXX. I pre-paid for it using my bank debit card . The total was {$81.00}. Upon checkin to the hotel, I was asked - as is customary for a credit card number for incidentals . A week or so after checking out, I noticed my credit card had been charged the amount of the room . I filed a dispute with Capital One - the credit card company they charged .",NEGATIVE,0.9957143664360046,Overcharged,0.35973185300827026
659," On XX/XX/2020, a female customer service person I spoke to assured me that she could overnight a reliacard to a physical address that was not in their system . I gave her my physical address even though I have a P.O. Box listed as my address, and she repeated my address . She stated that she submitted my card request and the cost would be {$15.00}. There is more, but please listen to the recorded phone conversation. Something was bothering me about that call since I had to fax",NEGATIVE,0.9966967105865479,Functionality Concern,0.6029064655303955
660," HSBC declined the dispute based in my spending pattern '', would like for them to detail how many more transactions they see coming from XXXX XXXX . Would like to see on the documentation attached, which i'm extremely displeased with their decision that's why im pursuing this matter through you .",NEGATIVE,0.9920575022697449,Functionality Concern,0.344334214925766
661, This is a follow-up issue to case : XXXX . They didn't fix the previous issue but I found a workaround by sending auto payments through my bank . They are now claiming that my late fee has been refunded when it clearly hasn't . Email is a preferred means of contact .,NEGATIVE,0.9977722764015198,Functionality Concern,0.6161701083183289
662," Citibank did not properly reflect payments or credits to my account, instead they stated that the airline did not told them to refund me . The merchant unilaterally canceled my flight reservation on XX/XX/XXXX, some hour before my departure date . I provided the actual screen shots of the online chat with the airline representative to show that the tickets were not valid . I do not feel that I am protected under the Fair Credit Billing Act from unfair credit billing practices .",NEGATIVE,0.9996322393417358,Overcharged,0.3289204239845276
663," An error and/or fraud allowed two other new purchases to be added to my new account . The total amount owed is now correct, but the share of the balances that the 0 % promotion expires for in XXXX XXXX is incorrect . I contacted Synchrony explaining my issue via email, and they have no complied with fixing it. They are in breach of the terms of the contract which I signed .",NEGATIVE,0.9996780157089233,Security Concern,0.31370338797569275
664," In XXXX of XXXX, a Direct Express customer service representative notified me of suspicious activity involving my account . The representative placed a hold on my account and a new card was mailed to my address . However soon after this incident, I noticed money withdrawn from my account without my authorization .",NEGATIVE,0.9988324046134949,Security Concern,0.4917294383049011
665, The balance on my card on XX/XX/2019 was {$170.00} in which is was paid in full the very same day . However my credit report fail to reflect my current balance of {$0.00}. Any help in adjusting this balance would be greatly appreciated!,NEGATIVE,0.998271107673645,Overcharged,0.4204747974872589
666," This concerns interest charges that are being applied to my account, and which contradict the advertised interest rate ( i.e. no interest ) for which I was qualified . The bank has only partially corrected the billing issue and I am now receiving a bill on time and making payments on time again, leaving a it a month in the rear .",NEGATIVE,0.9987043142318726,Overcharged,0.4999426305294037
667, Kohl 's ( XXXX ) XX/XX/2019 at XXXX XXXX . I was on the phone for 32 minutes and 19 seconds about my credit interest . I spoke to one man who couldn't explain to me why I was being charge interest twice . He said if you pay your balance off each month you won't be charged interest .,NEGATIVE,0.9965420365333557,Overcharged,0.5741881132125854
668, Paypal is lying misleading the public and it is a scam to get every penny out of person that they can . Paypal know whats going on and they trying to get fraudulent money out of me with illegal interest. How come I just didn't do the minimum monthly monthly? How come . come I didn't pay e.g {$250.00}?,NEGATIVE,0.9996036887168884,Functionality Concern,0.3557015359401703
669, Chase had a Chase Credit Card product-Marriott Bonvoy Boundless-Visa . Chase closed this account with a Chase Representative on XX/XX/XXXX by phone-effective immediately . Marriott Bonvoy Bold Credit Card was available to me . Although I requested written documentation of the Boundless card I never rcv 'd it .,NEGATIVE,0.9831404089927673,Quit Services,0.5990657806396484
670, American Express cancels American Express XXXX XXXX card without notifying me . American Express has basically taken my money and closed the door in my face . I have a credit card opened with Citibank from XXXX with an APR of 29.99 % . I processed my balance transfer on XX/XX/XXXX and subsequently checked my online account . My account balance after it was processed included the balance transfer and my purchases .,NEGATIVE,0.9989895224571228,Overcharged,0.41003647446632385
671," I requested my negative balance back via phone support . I requested ACH or wire transfer . I was told if i fail to authorize the ACH transfer that it would be shipped via mail . I am currently on an island that does not receive physical mail, and can not go to the mailing address because i am distancing from my family who reside there .",NEGATIVE,0.9988503456115723,Functionality Concern,0.3727097511291504
